name,state,population,breast,colorectal,prostate,lung,melanoma,poverty,income,region,black_alone,white_alone,asian_alone,lat,lon
broomfield,co,62449,116.4,27.8,121.8,48.4,26.6,6.4,79117,mountain,0.9767970664061875,86.5153965635959,6.272318211660715,39.955369,-105.047567
chaffee,co,18507,123.6,24.7,106.8,36.9,41.4,13,48012,mountain,1.2805965310423084,95.85021883611607,0.36202517966174963,38.746903,-106.194067
delta,co,30221,97.1,28.1,105,46.3,17.8,15.1,41730,mountain,0.7180437444161345,94.35491876509712,0.8967274411832832,38.861374,-107.862877
denver,co,663303,131.7,37,129.2,48.5,16.8,18.7,51156,mountain,9.770044760840822,76.95442354399121,3.4962905338887356,39.775594,-104.867427
douglas,co,314238,133.2,33.1,122.4,37.1,29.8,3.6,105192,mountain,1.1243070538890905,90.2465647057326,4.148766221780943,39.329724,-104.929561
eagle,co,52894,115.6,26.6,118.4,28.3,24.8,9.5,78517,mountain,0.7864786176125836,88.5185465270163,0.8337429576133399,39.627826,-106.695299
el paso,co,665171,122.6,35.6,141.1,50.3,28.4,11.4,57072,mountain,6.1286496254346625,80.18855301869745,2.6830694663477512,38.832089,-104.525585
elbert,co,24225,117.7,34.2,110.4,47.5,15.6,6.7,80972,mountain,0.7389060887512899,94.73684210526316,0.7719298245614035,39.28656,-104.135891
fremont,co,46835,121,45.1,128,56.4,27.3,19.7,41412,mountain,5.038966584819046,89.71282160777197,0.8092238710366179,38.472972,-105.439657
garfield,co,57495,122.9,27,99.3,43.2,33.6,12.4,57364,mountain,0.8087659796504044,86.72058439864335,0.7444125576137055,39.599307,-107.903956
grand,co,14490,92.5,23,73,47.5,20.3,11,57312,mountain,0.7936507936507936,92.30503795721187,1.7115251897860593,40.102615,-106.118358
jefferson,co,558810,128.4,33.3,136.7,43.7,25.3,9.1,68161,mountain,1.154596374438539,90.82586209981926,2.669064619459208,39.585248,-105.251574
la plata,co,53994,122.2,29.2,146.1,34.4,28.6,12.4,58675,mountain,0.4481979479201393,88.74319368818757,0.55561729081009,37.286558,-107.843336
larimer,co,325228,129.3,30.6,108.5,39.7,17.2,13.8,59337,mountain,0.901213917620869,91.01953091369747,2.011511923942588,40.666417,-105.461144
logan,co,21862,112.9,40.5,94.6,36.4,26.1,16.9,43561,mountain,2.1955905223675782,92.01353947488793,0.9651450004574147,40.724669,-103.110096
mesa,co,148166,108.8,33.5,112.2,56.1,19.5,15.4,48108,mountain,0.7005655818473874,93.69760943806271,0.6303740399281886,39.01829,-108.46644
montezuma,co,26006,121.4,30.9,130,40.2,19.3,19.1,43655,mountain,0.3999077136045528,82.98854110589863,0.20379912327924324,37.338425,-108.596662
montrose,co,40866,103.7,29.7,91.4,49.6,22.1,15.1,43946,mountain,0.5701561200019576,92.78128517594088,0.7903880976851172,38.402156,-108.269451
morgan,co,28288,109.8,38.8,98.9,49.5,17,13.5,46332,mountain,3.0931843891402715,90.69216628959276,0.5055147058823529,40.262744,-103.809822
otero,co,18440,101.4,49.7,107.6,40.5,24.6,22.5,36811,mountain,0.482646420824295,90.4880694143167,0.9978308026030369,37.902702,-103.716446
park,co,16440,105.2,39.1,122.3,35.8,30.4,10.3,57510,mountain,0.10948905109489052,95.27372262773723,1.137469586374696,39.119303,-105.717175
pueblo,co,162158,122.9,40.4,110.9,49.8,16.4,20.1,41352,mountain,2.2354740438337917,78.13058868510959,0.7825700859655398,38.17342,-104.512846
rio grande,co,11623,104,49.2,124.3,29.2,23.1,17.9,39834,mountain,0.7571195044308698,91.21569302245548,0.36995612148326595,37.582523,-106.38321
routt,co,23980,123.5,31.4,128.7,31.5,24.5,8.9,63763,mountain,0.7464553794829024,94.77064220183486,1.0967472894078398,40.485068,-106.991193
summit,co,29269,81.2,16.7,79.7,14.8,21.1,9.3,63236,mountain,1.021558645666063,88.23328436229458,0.782397758720831,39.634171,-106.116379
teller,co,23472,150.8,34.5,120.9,41.1,33.9,8.4,62725,mountain,0.9202453987730062,94.72989093387866,0.9032038173142468,38.882172,-105.161826
weld,co,278065,115.3,35.3,97.1,45.7,18.2,13.2,58404,mountain,1.1180839012461115,87.53097297394494,1.3130023555643464,40.554828,-104.392533
fairfield,ct,941618,145.1,38.1,141.3,54.9,21.6,9.6,81816,new_england,11.393367586431015,73.76898062696337,5.070208938231852,41.22496,-73.371205
hartford,ct,895699,133.4,41.4,135.7,62,21.5,12.1,63491,new_england,13.446369818432307,72.39463257187961,4.889812314181438,41.806422,-72.732844
litchfield,ct,185141,125.7,40.2,140.4,62.5,25.3,7.2,70519,new_england,1.7035664709599712,93.24946932338055,1.896392479245548,41.792495,-73.245324
middlesex,ct,164438,148.2,38.3,125.9,65.7,27.1,7.3,75335,new_england,4.995195757671585,88.92591736703196,2.9360610077962517,41.435381,-72.523119
new haven,ct,860874,136.4,42,126.9,70.2,18.2,12.8,58672,new_england,12.874009436921083,74.85241742694053,3.9197373831710562,41.348823,-72.89986
new london,ct,272033,137.6,38.8,109.3,68.7,24,9.4,62638,new_england,5.707395793892653,81.3897578602596,4.1476585561310575,41.466779,-72.106497
tolland,ct,151689,137.7,39.2,117.9,62.7,25.4,6.4,73660,new_england,3.0061507426378973,89.14093968580451,4.167078693906611,41.855009,-72.336489
windham,ct,117078,127.4,42.2,84.6,65,18.8,13,55948,new_england,2.2993218196416065,89.8033789439519,1.3281743794735135,41.830029,-71.987488
district of columbia,dc,659009,143,44,169.1,59,8.3,18.8,66326,south_atlantic,48.34501501496945,40.36894792028637,3.6472946499971926,38.904774,-77.016291
kent,de,171474,129,40.7,169.4,79.2,25,13.5,53811,south_atlantic,24.550077562779197,67.04106745045897,2.002052789344157,39.095954,-75.504614
new castle,de,551997,132.4,37.5,152.3,67.3,28.9,11.9,63033,south_atlantic,24.366436774112902,65.08241892618982,5.177745531225713,39.578327,-75.638982
sussex,de,211224,125.4,38.3,137.9,74.2,35.4,14.8,50207,south_atlantic,12.511835776237549,81.80462447449153,1.1428625534977086,38.683297,-75.339542
alachua,fl,256581,135,39.8,107.9,67.8,24.8,25.7,39614,south_atlantic,19.855328336860484,69.64038646665186,5.809471472946165,29.674755,-82.357701
baker,fl,27312,106.7,36.5,127.9,99.5,13.8,18.8,46505,south_atlantic,13.90597539543058,83.6006151142355,0.6517281780902168,30.331071,-82.284587
bay,fl,178361,127.9,37.1,157.6,88.4,21.4,18,45249,south_atlantic,10.757957176737067,82.1328653685503,2.2532952831616777,30.237647,-85.632623
bradford,fl,26919,103.1,37.7,103.6,82.1,23.2,21.8,40668,south_atlantic,19.36921876741335,78.13440320962889,0.6166648092425424,29.94996,-82.168778
brevard,fl,560683,115.8,38.3,102.1,74.2,28.2,15,46677,south_atlantic,10.220748622662004,83.13913566132734,2.3674696753780657,28.300314,-80.701205
broward,fl,1863780,121.3,40,117.7,53.5,18.2,15.2,50343,south_atlantic,28.18015001770595,61.89389305604739,3.518333708914142,26.151856,-80.455886
charlotte,fl,169642,103.3,33.9,93.5,62.3,25.4,14.4,43611,south_atlantic,5.746218507209299,90.06319189823274,1.1571426887209535,26.899846,-81.950308
citrus,fl,140453,112.8,39,111,79.7,24.4,17.3,39285,south_atlantic,3.01951542508882,93.29953792371825,1.6218948687461285,28.84757,-82.520107
clay,fl,200346,120.7,39.7,117.1,79.2,22.4,9.9,57991,south_atlantic,9.865432801253831,81.6776975831811,3.0287602447765365,29.983068,-81.857884
collier,fl,348236,90.5,25.7,86.8,43.3,22,13.4,55584,south_atlantic,6.9780263958924404,87.90417992395962,1.2864838787488944,26.099239,-81.380973
columbia,fl,68198,108.9,39.6,111.9,88.2,21.9,18.8,41722,south_atlantic,17.760051614416845,77.28085867620752,0.8519311416757089,30.224240000000002,-82.621539
desoto,fl,35134,101.4,33.1,99.8,57.7,25.4,33.9,33198,south_atlantic,13.06426823020436,82.65782432970911,0.23054590994478283,27.18632,-81.809301
dixie,fl,16084,114.5,41.9,68.8,100,20.5,27.1,31649,south_atlantic,7.585177816463566,87.64610793334991,0.4041283262869933,29.581242,-83.187032
duval,fl,900890,132.8,44,145.7,78.1,20.3,17.1,47876,south_atlantic,29.414911920434236,61.16396008391702,4.406975324401425,30.335441,-81.648009
escambia,fl,309574,122.6,38.8,109.8,78.4,18.9,17.6,42742,south_atlantic,21.749242507445715,68.64077732626124,2.9169116269454154,30.614396,-87.341364
flagler,fl,102917,121.8,36.4,93.3,67.7,25.7,14.5,47872,south_atlantic,10.937940281974795,81.76686067413547,2.355296015235578,29.47115,-81.292995
gadsden,fl,46153,97.3,33.6,112.8,66.4,11.2,25.3,34348,south_atlantic,55.723354928173684,40.8749160401274,0.4528416354299829,30.579469,-84.613599
gilchrist,fl,17033,114.7,28,61.9,74.3,22.9,21.9,39854,south_atlantic,6.217342805142958,91.88046732812775,0.08806434568191158,29.725823,-82.800367
hardee,fl,27302,103.2,54.3,74.9,69,16.7,28.8,34884,south_atlantic,7.951798403047396,82.25771005787122,0.582374917588455,27.492698,-81.809926
hendry,fl,38376,89,34.8,88.6,65.2,12.6,25.1,37085,south_atlantic,11.929330831769857,76.15697310819262,0.9380863039399625,26.553489,-81.165901
hernando,fl,176797,105.7,34.5,101.2,74.9,24.8,15.6,39280,south_atlantic,5.260835873911888,89.60502723462503,1.105787994140172,28.556171,-82.468489
highlands,fl,98862,105.4,36.5,74,73.3,26.8,20.1,34054,south_atlantic,10.014970362727842,82.54536626813133,1.4687139649207988,27.343404,-81.340971
hillsborough,fl,1323059,121.8,42.7,129.5,69.7,20.8,16.8,49510,south_atlantic,16.585050250971424,71.05541022735947,3.796504917770107,27.906229,-82.346921
indian river,fl,145342,103.1,35.7,98.2,67,32.2,14.1,44326,south_atlantic,9.138445872493842,85.65246109176975,1.221945480315394,27.696391,-80.57409
jackson,fl,48721,61.6,34.3,67.4,48.4,10.2,26.3,36332,south_atlantic,26.71332690215718,69.3048172246054,0.6937460232753844,30.795391,-85.21546
lake,fl,317586,117.7,43.6,129.5,76,22.3,14.5,44244,south_atlantic,9.916054234128708,83.46778510387738,1.823128223536302,28.761471,-81.711299
lee,fl,680970,109.8,32.3,101.2,59.2,22.1,16.3,46605,south_atlantic,8.628427096641555,84.91122956958456,1.5620365067477275,26.57569,-81.915453
leon,fl,284788,117,32.9,117.4,54.8,15.4,21.7,46975,south_atlantic,31.212340407601445,62.138151888422264,3.349157970139191,30.458039,-84.277881
levy,fl,39707,114.2,47.3,80.1,103.5,22.3,23.6,33193,south_atlantic,8.950562873045055,87.71501246631577,0.3979147253632861,29.282206,-82.788613
manatee,fl,353411,110.2,34.3,83.8,59,25.7,16,48066,south_atlantic,8.879746244457586,85.5827917071059,1.8844914278276568,27.477523,-82.35754
marion,fl,340341,127.4,43.1,132.1,82,20.5,19.6,38783,south_atlantic,12.72459092498406,81.78327030830843,1.479986249085476,29.210202,-82.056676
martin,fl,153592,128.2,29.8,116.3,59.6,24.6,13.5,51159,south_atlantic,5.588181676128965,87.08396270639096,1.169982811604771,27.081621,-80.398471
miami-dade,fl,2664418,105,42.8,125.9,44.4,8.4,21,41840,south_atlantic,18.354102096592953,75.64211020943411,1.5765919611712578,25.608968,-80.498667
monroe,fl,77150,107.7,37.1,72.7,54.6,28.1,16.8,50380,south_atlantic,7.145819831497084,88.9449125081011,1.1302657161373948,25.04678,-81.185692
nassau,fl,77187,137,37.6,109.4,81.2,31.6,13.4,56987,south_atlantic,6.410405897366137,90.37791337919597,0.8887506963607862,30.610578,-81.771418
okaloosa,fl,195798,113.3,37.8,91.7,71.8,27.1,13.4,54265,south_atlantic,9.612457737055538,78.8649526552876,2.929039111737607,30.66503,-86.592175
okeechobee,fl,39420,110.3,50.9,73.8,93.3,15.7,25.7,35954,south_atlantic,8.802638254693049,86.90005073566718,1.035007610350076,27.386292,-80.888576
orange,fl,1256055,114.3,42.3,122.1,57.6,17.3,18.2,46675,south_atlantic,20.949003029325944,64.28691418767491,5.162592402402761,28.514423,-81.323478
osceola,fl,311962,105.1,37,114,54.7,16.9,20.7,41592,south_atlantic,11.354267506939948,75.25948673235843,2.63141023586206,28.062665,-81.1495
palm beach,fl,1398757,118.9,32.9,113.2,54.1,21.7,15,51768,south_atlantic,18.27379594883171,74.53110154229792,2.5489059214717065,26.647568,-80.436508
pasco,fl,488310,112.6,40.5,111.1,75.9,25.2,13.5,45454,south_atlantic,5.132804980442751,88.46409043435523,2.380045462923143,28.30674,-82.438868
pinellas,fl,939548,120.4,35.8,93.3,68.9,21.2,15.1,43773,south_atlantic,10.241520390655932,82.48104407651338,3.204945356703436,27.902676,-82.739554
polk,fl,637691,120.9,43,124.9,74.4,28.5,19.3,42447,south_atlantic,15.124096153152546,78.54807422403641,1.7030191738632032,27.948866,-81.697681
putnam,fl,72304,116.7,41.7,110.6,97.2,19.9,26.9,32852,south_atlantic,16.604890462491703,78.79785350741315,0.5864129232131002,29.608635,-81.744304
santa rosa,fl,163903,112.2,32.8,103.4,74.9,22.9,13.8,54876,south_atlantic,5.742420822071591,86.00940800351427,1.8687882467068937,30.692904,-87.018449
sarasota,fl,398011,124.9,32.9,94.9,57.6,30.7,13,48717,south_atlantic,4.544346764285409,91.22411189640488,1.5193047428337407,27.182478,-82.364974
seminole,fl,442905,117,37.4,107.2,54.2,21.6,12.9,55195,south_atlantic,11.352773168060871,79.15692981564895,4.131134216141159,28.716977,-81.236306
st. johns,fl,218362,127.1,30.8,114.2,65.2,31,9.6,66312,south_atlantic,5.206949927185133,89.2623258625585,2.437695203377877,29.912184,-81.409887
st. lucie,fl,293136,104.7,34.6,98.7,64.5,18.6,19,42825,south_atlantic,19.511762458381092,73.73778723868784,1.8196332077943345,27.380866,-80.445603
sumter,fl,113589,110.6,32.1,117.5,65.3,21.6,12,52670,south_atlantic,8.290415445157542,88.66087385222161,0.34950567396490856,28.704822,-82.080995
suwannee,fl,43653,103,38.5,92.6,87.2,20.6,24.6,35666,south_atlantic,13.861590268710055,82.95878862850205,0.2794767828098871,30.195612,-82.991492
union,fl,15159,195.5,118.8,237.4,203.7,33,23.8,40841,south_atlantic,22.29038854805726,74.09459726894914,0.47496536710864834,30.043839,-82.371442
volusia,fl,510806,110.7,37,79.8,70.8,24.7,16.6,40908,south_atlantic,10.553517382333018,83.38057892820366,1.713566402900514,29.063452,-81.148572
wakulla,fl,31314,127.8,42.7,105.7,95.9,15,15.9,47430,south_atlantic,15.17212748291499,82.10065785271763,0.4087628536756722,30.147773,-84.375607
walton,fl,61528,109,35.9,74.9,74.3,21.6,19.3,45357,south_atlantic,4.984722402808478,86.94090495384215,1.1978286308672474,30.618469,-86.171516
washington,fl,24627,72.6,33.6,70.2,74.7,19.3,23.4,35671,south_atlantic,15.726641491046413,80.07065416006822,0.13805985300686238,30.610592,-85.665329
baldwin,ga,45808,97.9,46.9,127.6,73.5,11,31.8,35815,south_atlantic,41.66739434159972,54.30055885434859,1.5324834090115265,33.069276,-83.249591
banks,ga,18336,81.2,57.9,105.6,65.2,39.1,17.4,42495,south_atlantic,2.448734729493892,93.51548865619546,1.2761780104712042,34.354134,-83.497372
barrow,ga,73340,105,35,115.9,89.6,26.2,14.4,54668,south_atlantic,11.270793564221435,79.8677392964276,3.48786473956913,33.993196,-83.712755
bartow,ga,101942,124.2,52.3,115.5,91.3,23.1,19.1,46330,south_atlantic,10.95034431343313,83.39055541386278,0.8318455592395676,34.237855,-84.840499
bibb,ga,154194,124.7,47.8,167.8,79.4,10.8,29.2,36816,south_atlantic,53.88795932396851,41.99060923252526,1.8457268116787942,32.806498,-83.69742
brantley,ga,18403,73.5,42.2,76.6,87.8,20.1,22.5,36758,south_atlantic,2.858229636472314,94.49546269629951,1.2606640221702983,31.196876,-81.981895
bryan,ga,34104,111.5,52.4,111.8,84.3,28.2,10.1,66066,south_atlantic,15.197630776448511,78.39549612948628,1.803307529908515,32.013224,-81.442472
bulloch,ga,73141,113.2,31.9,73.7,78.6,18.2,30.6,36484,south_atlantic,28.522989841538944,66.03546574424742,1.484803325084426,32.396814,-81.743182
burke,ga,22838,120.3,56.9,123.7,85.9,13.1,32,32675,south_atlantic,49.207461248795866,47.99457045275418,0.26272002802346966,33.061154,-82.000781
butts,ga,23479,104.8,39,161.4,95.7,18.6,22,43330,south_atlantic,28.30188679245283,69.30874398398569,0.5707227735423144,33.287851,-83.95717
camden,ga,52092,119,42.5,128.7,67.4,19.1,15.6,49098,south_atlantic,18.22928664670199,74.51240113645089,1.3169008676956155,30.92249,-81.636389
carroll,ga,113756,115.8,48.9,117.5,83.9,27.9,17.9,45493,south_atlantic,18.376173564471326,75.37360666690108,0.8544604240655438,33.582798,-85.079763
catoosa,ga,65645,91.5,29.7,89.5,65.6,20.5,16,50847,south_atlantic,2.5653134282885217,93.21349683905858,1.450224693426765,34.903657,-85.138247
chatham,ga,282613,130,42,136.1,65.2,24,20.3,45254,south_atlantic,39.80708601515146,53.32203401825111,2.572422358490232,31.974022,-81.092425
chattooga,ga,25046,86,52.5,132.1,101.5,17.5,28.3,34440,south_atlantic,10.724267348079534,86.73640501477281,0.6108759881817456,34.475015,-85.345291
cherokee,ga,230629,126.9,34.8,138.6,73.2,46,11,67686,south_atlantic,6.475334845140897,86.7423437642274,1.736988843553933,34.243929,-84.476203
clarke,ga,122037,129.7,40.5,170.7,61.8,21.1,37.2,32864,south_atlantic,27.241738161377288,63.88800117997001,4.370805575358293,33.951168,-83.367332
clayton,ga,270269,128.2,44.6,156.3,65.1,10.2,25.4,40606,south_atlantic,68.08661000706704,19.59344208917782,5.189274389589631,33.541901,-84.357654
cobb,ga,728388,132.8,39,142.4,60.3,36.4,13.8,62866,south_atlantic,26.73629988412769,60.68112050171062,5.034130161397497,33.941463,-84.576673
coffee,ga,43042,99.5,41.5,108.9,79.5,14.9,28.2,33615,south_atlantic,28.121369824822267,67.2924120626365,0.7945727429022815,31.549272,-82.849201
colquitt,ga,46002,111,43.2,133,89.5,11.5,25.9,33095,south_atlantic,22.268597017520978,66.69057867049258,0.8325724968479631,31.18839,-83.768848
columbia,ga,139904,119.5,35.8,112.1,61.4,23.2,8.3,72531,south_atlantic,16.62068275388838,75.15510635864592,3.9991708600182982,33.544121,-82.264062
coweta,ga,135625,111.6,38.3,118.8,65,29.9,13.7,61469,south_atlantic,17.631705069124425,76.66580645161291,1.640552995391705,33.353462,-84.763361
crisp,ga,23061,98.7,46.7,115.2,72.3,15.9,30.7,30481,south_atlantic,43.08139282771779,53.70105372707168,1.2792159923680673,31.922932,-83.768104
dawson,ga,22939,121,37.7,98.7,74.1,40.1,15.2,52804,south_atlantic,0.6931426827673395,95.22211081564149,0.35311042329656916,34.444298,-84.170636
decatur,ga,27237,109.9,44.8,139.9,70.4,12.6,26.6,34102,south_atlantic,41.93927378198774,52.68201343760326,0.45526306127693944,30.878344,-84.57907
dekalb,ga,723902,136.4,41.4,161.5,53.2,18.1,19.9,49894,south_atlantic,54.284557854516216,34.833720586488226,5.942378940795853,33.771529,-84.226408
dougherty,ga,92326,122.4,47.1,197.6,73.4,11.1,31.3,31575,south_atlantic,68.52565907761627,27.852392608799256,0.8415830860212724,31.533374,-84.216254
douglas,ga,138283,117.7,45.7,133.6,81.1,20.1,17.9,51941,south_atlantic,43.474613654606856,49.50717007875154,1.643730610414874,33.701828,-84.767973
early,ga,10480,106.8,45.4,184.2,61.5,24.5,27.4,32357,south_atlantic,50.467557251908396,46.89885496183206,0.6393129770992366,31.322833,-84.903643
effingham,ga,55852,131.3,50.6,90.6,85.2,29.7,11.8,61062,south_atlantic,13.098904246938337,82.65773830838646,0.9131275513858054,32.36731,-81.34134
elbert,ga,19394,103.1,52.2,134.3,73.4,18,23.4,34487,south_atlantic,30.344436423636175,66.68557285758482,0.33515520263999177,34.116793,-82.840095
emanuel,ga,22723,117.2,50.3,93.6,67.6,16.6,34.1,30348,south_atlantic,34.01839545834617,61.04387624873476,0.33886370637679886,32.589762,-82.301708
fannin,ga,24017,112.6,40.3,106,73.2,27.9,22.5,35673,south_atlantic,0.19569471624266144,97.16450847316484,0.6162301702960403,34.864098,-84.319857
fayette,ga,109495,140.4,31.9,131.2,47.4,36,7.2,81368,south_atlantic,20.92880953468195,70.26439563450386,4.333531211470843,33.413943,-84.494191
floyd,ga,96199,119.8,41.6,143,81.1,18.8,22.2,39381,south_atlantic,14.534454620110397,76.68270979947816,1.3711161238682315,34.263163,-85.214279
forsyth,ga,203841,132.2,41.3,132.8,60.6,50.7,7.7,87565,south_atlantic,2.935621391182343,84.07484264696504,9.38133152800467,34.225546,-84.125018
franklin,ga,22188,131.8,56.6,123.8,81.4,28.7,20.9,40114,south_atlantic,9.460068505498468,86.00144222102037,0.6850549846764017,34.375436,-83.229175
fulton,ga,996757,135.3,39.7,170.4,54.5,27.7,18.2,55474,south_atlantic,44.0711226507564,45.239612061916795,6.44108844984284,33.790284,-84.466986
gilmer,ga,28956,96.5,38.7,114.6,76.1,30.5,25.1,39323,south_atlantic,0.8564718883823732,90.4268545379196,0.6699820417184694,34.691178,-84.455627
